id,left,top,right,bottom,NYECount,Dec1count
1127,1176556.9662,6137864.9471,1186556.9662,6087864.9471,,
1128,1176556.9662,6087864.9471,1186556.9662,6037864.9471,,
1129,1176556.9662,6037864.9471,1186556.9662,5987864.9471,,
1130,1176556.9662,5987864.9471,1186556.9662,5937864.9471,,
1131,1176556.9662,5937864.9471,1186556.9662,5887864.9471,,
1132,1176556.9662,5887864.9471,1186556.9662,5837864.9471,,
1133,1176556.9662,5837864.9471,1186556.9662,5787864.9471,,
1134,1176556.9662,5787864.9471,1186556.9662,5737864.9471,,
1135,1176556.9662,5737864.9471,1186556.9662,5687864.9471,,
1136,1176556.9662,5687864.9471,1186556.9662,5637864.9471,,
1137,1176556.9662,5637864.9471,1186556.9662,5587864.9471,,
1138,1176556.9662,5587864.9471,1186556.9662,5537864.9471,,
1139,1176556.9662,5537864.9471,1186556.9662,5487864.9471,,
1140,1176556.9662,5487864.9471,1186556.9662,5437864.9471,,
1141,1176556.9662,5437864.9471,1186556.9662,5387864.9471,,
1142,1176556.9662,5387864.9471,1186556.9662,5337864.9471,,
1143,1176556.9662,5337864.9471,1186556.9662,5287864.9471,,
1144,1176556.9662,5287864.9471,1186556.9662,5237864.9471,,
1145,1176556.9662,5237864.9471,1186556.9662,5187864.9471,,
1146,1176556.9662,5187864.9471,1186556.9662,5137864.9471,,
1147,1176556.9662,5137864.9471,1186556.9662,5087864.9471,,
1148,1176556.9662,5087864.9471,1186556.9662,5037864.9471,5073573.703,2668758.422
1149,1176556.9662,5037864.9471,1186556.9662,4987864.9471,54768817.202,21430646.436
1150,1176556.9662,4987864.9471,1186556.9662,4937864.9471,2731932228.23,820916196.315
1151,1176556.9662,4937864.9471,1186556.9662,4887864.9471,430278402.839,351075783.718
1152,1176556.9662,4887864.9471,1186556.9662,4837864.9471,190786604.793,157973699.861
1153,1176556.9662,4837864.9471,1186556.9662,4787864.9471,,
1154,1176556.9662,4787864.9471,1186556.9662,4737864.9471,41984308.306,24192372.965
1155,1176556.9662,4737864.9471,1186556.9662,4687864.9471,,
1156,1176556.9662,4687864.9471,1186556.9662,4637864.9471,,
1157,1186556.9662,6337864.9471,1196556.9662,6287864.9471,,
1158,1186556.9662,6287864.9471,1196556.9662,6237864.9471,,
1159,1186556.9662,6237864.9471,1196556.9662,6187864.9471,,
1160,1186556.9662,6187864.9471,1196556.9662,6137864.9471,,
1161,1186556.9662,6137864.9471,1196556.9662,6087864.9471,,
1162,1186556.9662,6087864.9471,1196556.9662,6037864.9471,,
1163,1186556.9662,6037864.9471,1196556.9662,5987864.9471,,
1164,1186556.9662,5987864.9471,1196556.9662,5937864.9471,,
1165,1186556.9662,5937864.9471,1196556.9662,5887864.9471,,
1166,1186556.9662,5887864.9471,1196556.9662,5837864.9471,,
1167,1186556.9662,5837864.9471,1196556.9662,5787864.9471,,
1168,1186556.9662,5787864.9471,1196556.9662,5737864.9471,,
1169,1186556.9662,5737864.9471,1196556.9662,5687864.9471,,
1170,1186556.9662,5687864.9471,1196556.9662,5637864.9471,,
1171,1186556.9662,5637864.9471,1196556.9662,5587864.9471,,
1172,1186556.9662,5587864.9471,1196556.9662,5537864.9471,,
1173,1186556.9662,5537864.9471,1196556.9662,5487864.9471,,
1174,1186556.9662,5487864.9471,1196556.9662,5437864.9471,,
1175,1186556.9662,5437864.9471,1196556.9662,5387864.9471,,
1176,1186556.9662,5387864.9471,1196556.9662,5337864.9471,,
1177,1186556.9662,5337864.9471,1196556.9662,5287864.9471,,
1178,1186556.9662,5287864.9471,1196556.9662,5237864.9471,,
1179,1186556.9662,5237864.9471,1196556.9662,5187864.9471,,
1180,1186556.9662,5187864.9471,1196556.9662,5137864.9471,,
1181,1186556.9662,5137864.9471,1196556.9662,5087864.9471,,
1182,1186556.9662,5087864.9471,1196556.9662,5037864.9471,12114878.886,6372566.351
1183,1186556.9662,5037864.9471,1196556.9662,4987864.9471,232779277.181,72737724.521
1184,1186556.9662,4987864.9471,1196556.9662,4937864.9471,8001968279.085,2600116546.593
1185,1186556.9662,4937864.9471,1196556.9662,4887864.9471,501517924.645,401949224.666
1186,1186556.9662,4887864.9471,1196556.9662,4837864.9471,309296870.093,256101684.797
1187,1186556.9662,4837864.9471,1196556.9662,4787864.9471,13601494.28,7837509.674
1188,1186556.9662,4787864.9471,1196556.9662,4737864.9471,145540580.893,83863999.588
1189,1186556.9662,4737864.9471,1196556.9662,4687864.9471,,
1190,1186556.9662,4687864.9471,1196556.9662,4637864.9471,,
1191,1196556.9662,6337864.9471,1206556.9662,6287864.9471,,
1192,1196556.9662,6287864.9471,1206556.9662,6237864.9471,,
1193,1196556.9662,6237864.9471,1206556.9662,6187864.9471,,
1194,1196556.9662,6187864.9471,1206556.9662,6137864.9471,,
1195,1196556.9662,6137864.9471,1206556.9662,6087864.9471,,
1196,1196556.9662,6087864.9471,1206556.9662,6037864.9471,,
1197,1196556.9662,6037864.9471,1206556.9662,5987864.9471,,
1198,1196556.9662,5987864.9471,1206556.9662,5937864.9471,,
1199,1196556.9662,5937864.9471,1206556.9662,5887864.9471,,
1200,1196556.9662,5887864.9471,1206556.9662,5837864.9471,,
1201,1196556.9662,5837864.9471,1206556.9662,5787864.9471,,
1202,1196556.9662,5787864.9471,1206556.9662,5737864.9471,,
1203,1196556.9662,5737864.9471,1206556.9662,5687864.9471,,
1204,1196556.9662,5687864.9471,1206556.9662,5637864.9471,,
1205,1196556.9662,5637864.9471,1206556.9662,5587864.9471,,
1206,1196556.9662,5587864.9471,1206556.9662,5537864.9471,,
1207,1196556.9662,5537864.9471,1206556.9662,5487864.9471,,
1208,1196556.9662,5487864.9471,1206556.9662,5437864.9471,,
1209,1196556.9662,5437864.9471,1206556.9662,5387864.9471,,
1210,1196556.9662,5387864.9471,1206556.9662,5337864.9471,,
1211,1196556.9662,5337864.9471,1206556.9662,5287864.9471,,
1212,1196556.9662,5287864.9471,1206556.9662,5237864.9471,,
1213,1196556.9662,5237864.9471,1206556.9662,5187864.9471,,
1214,1196556.9662,5187864.9471,1206556.9662,5137864.9471,,
1215,1196556.9662,5137864.9471,1206556.9662,5087864.9471,72342.297,26538.404
1216,1196556.9662,5087864.9471,1206556.9662,5037864.9471,19264793.81,10124508.577
1217,1196556.9662,5037864.9471,1206556.9662,4987864.9471,253442804.82,141658429.647
1218,1196556.9662,4987864.9471,1206556.9662,4937864.9471,279471101.336,184294674.523
1219,1196556.9662,4937864.9471,1206556.9662,4887864.9471,647332883.855,589223800.448
1220,1196556.9662,4887864.9471,1206556.9662,4837864.9471,557465802.335,517289585.1
1221,1196556.9662,4837864.9471,1206556.9662,4787864.9471,156516734.317,90188724.421
1222,1196556.9662,4787864.9471,1206556.9662,4737864.9471,181990532.957,104867342.752
1223,1196556.9662,4737864.9471,1206556.9662,4687864.9471,,
1224,1196556.9662,4687864.9471,1206556.9662,4637864.9471,,
1225,1206556.9662,6337864.9471,1216556.9662,6287864.9471,,
1226,1206556.9662,6287864.9471,1216556.9662,6237864.9471,,
1227,1206556.9662,6237864.9471,1216556.9662,6187864.9471,,
1228,1206556.9662,6187864.9471,1216556.9662,6137864.9471,,
1229,1206556.9662,6137864.9471,1216556.9662,6087864.9471,,
1230,1206556.9662,6087864.9471,1216556.9662,6037864.9471,,
1231,1206556.9662,6037864.9471,1216556.9662,5987864.9471,,
1232,1206556.9662,5987864.9471,1216556.9662,5937864.9471,,
1233,1206556.9662,5937864.9471,1216556.9662,5887864.9471,,
1234,1206556.9662,5887864.9471,1216556.9662,5837864.9471,,
1235,1206556.9662,5837864.9471,1216556.9662,5787864.9471,,
1236,1206556.9662,5787864.9471,1216556.9662,5737864.9471,,
1237,1206556.9662,5737864.9471,1216556.9662,5687864.9471,,
1238,1206556.9662,5687864.9471,1216556.9662,5637864.9471,,
1239,1206556.9662,5637864.9471,1216556.9662,5587864.9471,,
1240,1206556.9662,5587864.9471,1216556.9662,5537864.9471,,
1241,1206556.9662,5537864.9471,1216556.9662,5487864.9471,,
1242,1206556.9662,5487864.9471,1216556.9662,5437864.9471,,
1243,1206556.9662,5437864.9471,1216556.9662,5387864.9471,,
1244,1206556.9662,5387864.9471,1216556.9662,5337864.9471,,
1245,1206556.9662,5337864.9471,1216556.9662,5287864.9471,,
1246,1206556.9662,5287864.9471,1216556.9662,5237864.9471,,
1247,1206556.9662,5237864.9471,1216556.9662,5187864.9471,,
1248,1206556.9662,5187864.9471,1216556.9662,5137864.9471,,
1249,1206556.9662,5137864.9471,1216556.9662,5087864.9471,4288763.669,1573311.164
1250,1206556.9662,5087864.9471,1216556.9662,5037864.9471,24863686.448,12818949.645
1251,1206556.9662,5037864.9471,1216556.9662,4987864.9471,219546432.09,142906525.568
1252,1206556.9662,4987864.9471,1216556.9662,4937864.9471,288961038.845,200049919.192
1253,1206556.9662,4937864.9471,1216556.9662,4887864.9471,660678539.585,627620813.939
1254,1206556.9662,4887864.9471,1216556.9662,4837864.9471,1884258437.246,1689290278.274
1255,1206556.9662,4837864.9471,1216556.9662,4787864.9471,195179341.316,112467052.826
1256,1206556.9662,4787864.9471,1216556.9662,4737864.9471,176210027.104,101536475.599
1257,1206556.9662,4737864.9471,1216556.9662,4687864.9471,,
1258,1206556.9662,4687864.9471,1216556.9662,4637864.9471,,
1259,1216556.9662,6337864.9471,1226556.9662,6287864.9471,,
1260,1216556.9662,6287864.9471,1226556.9662,6237864.9471,,
1261,1216556.9662,6237864.9471,1226556.9662,6187864.9471,,
1262,1216556.9662,6187864.9471,1226556.9662,6137864.9471,,
1263,1216556.9662,6137864.9471,1226556.9662,6087864.9471,,
1264,1216556.9662,6087864.9471,1226556.9662,6037864.9471,,
1265,1216556.9662,6037864.9471,1226556.9662,5987864.9471,,
1266,1216556.9662,5987864.9471,1226556.9662,5937864.9471,,
1267,1216556.9662,5937864.9471,1226556.9662,5887864.9471,,
1268,1216556.9662,5887864.9471,1226556.9662,5837864.9471,,
1269,1216556.9662,5837864.9471,1226556.9662,5787864.9471,,
1270,1216556.9662,5787864.9471,1226556.9662,5737864.9471,,
1271,1216556.9662,5737864.9471,1226556.9662,5687864.9471,,
1272,1216556.9662,5687864.9471,1226556.9662,5637864.9471,,
1273,1216556.9662,5637864.9471,1226556.9662,5587864.9471,,
1274,1216556.9662,5587864.9471,1226556.9662,5537864.9471,,
1275,1216556.9662,5537864.9471,1226556.9662,5487864.9471,,
1276,1216556.9662,5487864.9471,1226556.9662,5437864.9471,,
1277,1216556.9662,5437864.9471,1226556.9662,5387864.9471,,
1278,1216556.9662,5387864.9471,1226556.9662,5337864.9471,,
1279,1216556.9662,5337864.9471,1226556.9662,5287864.9471,,
1280,1216556.9662,5287864.9471,1226556.9662,5237864.9471,,
1281,1216556.9662,5237864.9471,1226556.9662,5187864.9471,,
1282,1216556.9662,5187864.9471,1226556.9662,5137864.9471,,
1283,1216556.9662,5137864.9471,1226556.9662,5087864.9471,14435303.728,5319455.6
1284,1216556.9662,5087864.9471,1226556.9662,5037864.9471,112151694.666,64857042.993
1285,1216556.9662,5037864.9471,1226556.9662,4987864.9471,291030113.507,179076495.652
1286,1216556.9662,4987864.9471,1226556.9662,4937864.9471,306633509.263,229541274.655
1287,1216556.9662,4937864.9471,1226556.9662,4887864.9471,613883576.504,578398928.263
1288,1216556.9662,4887864.9471,1226556.9662,4837864.9471,2217690533.797,2038865928.954
1289,1216556.9662,4837864.9471,1226556.9662,4787864.9471,83978034.365,48390172.666
1290,1216556.9662,4787864.9471,1226556.9662,4737864.9471,135283464.857,77953601.473
1291,1216556.9662,4737864.9471,1226556.9662,4687864.9471,,
1292,1216556.9662,4687864.9471,1226556.9662,4637864.9471,,
1293,1226556.9662,6337864.9471,1236556.9662,6287864.9471,,
1294,1226556.9662,6287864.9471,1236556.9662,6237864.9471,,
1295,1226556.9662,6237864.9471,1236556.9662,6187864.9471,,
1296,1226556.9662,6187864.9471,1236556.9662,6137864.9471,,
1297,1226556.9662,6137864.9471,1236556.9662,6087864.9471,,
1298,1226556.9662,6087864.9471,1236556.9662,6037864.9471,,
1299,1226556.9662,6037864.9471,1236556.9662,5987864.9471,,
1300,1226556.9662,5987864.9471,1236556.9662,5937864.9471,,
1301,1226556.9662,5937864.9471,1236556.9662,5887864.9471,,
1302,1226556.9662,5887864.9471,1236556.9662,5837864.9471,,
1303,1226556.9662,5837864.9471,1236556.9662,5787864.9471,,
1304,1226556.9662,5787864.9471,1236556.9662,5737864.9471,,
1305,1226556.9662,5737864.9471,1236556.9662,5687864.9471,,
1306,1226556.9662,5687864.9471,1236556.9662,5637864.9471,,
1307,1226556.9662,5637864.9471,1236556.9662,5587864.9471,,
1308,1226556.9662,5587864.9471,1236556.9662,5537864.9471,,
1309,1226556.9662,5537864.9471,1236556.9662,5487864.9471,,
1310,1226556.9662,5487864.9471,1236556.9662,5437864.9471,,
1311,1226556.9662,5437864.9471,1236556.9662,5387864.9471,,
1312,1226556.9662,5387864.9471,1236556.9662,5337864.9471,,
1313,1226556.9662,5337864.9471,1236556.9662,5287864.9471,,
1314,1226556.9662,5287864.9471,1236556.9662,5237864.9471,,
1315,1226556.9662,5237864.9471,1236556.9662,5187864.9471,,
1316,1226556.9662,5187864.9471,1236556.9662,5137864.9471,,
1317,1226556.9662,5137864.9471,1236556.9662,5087864.9471,26710945.138,9798774.526
1318,1226556.9662,5087864.9471,1236556.9662,5037864.9471,180730939.208,102891833.805
1319,1226556.9662,5037864.9471,1236556.9662,4987864.9471,1240950138.88,770405076.495
1320,1226556.9662,4987864.9471,1236556.9662,4937864.9471,335514065.828,269204591.974
1321,1226556.9662,4937864.9471,1236556.9662,4887864.9471,1052454528.94,1104848370.406
1322,1226556.9662,4887864.9471,1236556.9662,4837864.9471,3494243995.232,4100685864.733
1323,1226556.9662,4837864.9471,1236556.9662,4787864.9471,60104986.323,55641587.724
1324,1226556.9662,4787864.9471,1236556.9662,4737864.9471,88329451.536,50897564.389
1325,1226556.9662,4737864.9471,1236556.9662,4687864.9471,,
1326,1226556.9662,4687864.9471,1236556.9662,4637864.9471,,
1327,1236556.9662,6337864.9471,1246556.9662,6287864.9471,,
1328,1236556.9662,6287864.9471,1246556.9662,6237864.9471,,
1329,1236556.9662,6237864.9471,1246556.9662,6187864.9471,,
1330,1236556.9662,6187864.9471,1246556.9662,6137864.9471,,
1331,1236556.9662,6137864.9471,1246556.9662,6087864.9471,,
1332,1236556.9662,6087864.9471,1246556.9662,6037864.9471,,
1333,1236556.9662,6037864.9471,1246556.9662,5987864.9471,,
1334,1236556.9662,5987864.9471,1246556.9662,5937864.9471,,
1335,1236556.9662,5937864.9471,1246556.9662,5887864.9471,,
1336,1236556.9662,5887864.9471,1246556.9662,5837864.9471,,
1337,1236556.9662,5837864.9471,1246556.9662,5787864.9471,,
1338,1236556.9662,5787864.9471,1246556.9662,5737864.9471,,
1339,1236556.9662,5737864.9471,1246556.9662,5687864.9471,,
1340,1236556.9662,5687864.9471,1246556.9662,5637864.9471,,
1341,1236556.9662,5637864.9471,1246556.9662,5587864.9471,,
1342,1236556.9662,5587864.9471,1246556.9662,5537864.9471,,
1343,1236556.9662,5537864.9471,1246556.9662,5487864.9471,,
1344,1236556.9662,5487864.9471,1246556.9662,5437864.9471,,
1345,1236556.9662,5437864.9471,1246556.9662,5387864.9471,,
1346,1236556.9662,5387864.9471,1246556.9662,5337864.9471,,
1347,1236556.9662,5337864.9471,1246556.9662,5287864.9471,,
1348,1236556.9662,5287864.9471,1246556.9662,5237864.9471,,
1349,1236556.9662,5237864.9471,1246556.9662,5187864.9471,,
1350,1236556.9662,5187864.9471,1246556.9662,5137864.9471,,
1351,1236556.9662,5137864.9471,1246556.9662,5087864.9471,29297701.478,10747712.949
1352,1236556.9662,5087864.9471,1246556.9662,5037864.9471,233864865.72,150235610.484
1353,1236556.9662,5037864.9471,1246556.9662,4987864.9471,2360556886.72,1579482973.759
1354,1236556.9662,4987864.9471,1246556.9662,4937864.9471,341610603.745,274828136.433
1355,1236556.9662,4937864.9471,1246556.9662,4887864.9471,1240968812.669,1342404928.857
1356,1236556.9662,4887864.9471,1246556.9662,4837864.9471,41420323028.634,48072265400.136
1357,1236556.9662,4837864.9471,1246556.9662,4787864.9471,1626446386.401,1683410387.247
1358,1236556.9662,4787864.9471,1246556.9662,4737864.9471,866446.53,499267.427
1359,1236556.9662,4737864.9471,1246556.9662,4687864.9471,,
1360,1236556.9662,4687864.9471,1246556.9662,4637864.9471,,
1361,1246556.9662,6337864.9471,1256556.9662,6287864.9471,,
1362,1246556.9662,6287864.9471,1256556.9662,6237864.9471,,
1363,1246556.9662,6237864.9471,1256556.9662,6187864.9471,,
1364,1246556.9662,6187864.9471,1256556.9662,6137864.9471,,
1365,1246556.9662,6137864.9471,1256556.9662,6087864.9471,,
1366,1246556.9662,6087864.9471,1256556.9662,6037864.9471,,
1367,1246556.9662,6037864.9471,1256556.9662,5987864.9471,,
1368,1246556.9662,5987864.9471,1256556.9662,5937864.9471,,
1369,1246556.9662,5937864.9471,1256556.9662,5887864.9471,,
1370,1246556.9662,5887864.9471,1256556.9662,5837864.9471,,
1371,1246556.9662,5837864.9471,1256556.9662,5787864.9471,,
1372,1246556.9662,5787864.9471,1256556.9662,5737864.9471,,
1373,1246556.9662,5737864.9471,1256556.9662,5687864.9471,,
1374,1246556.9662,5687864.9471,1256556.9662,5637864.9471,,
1375,1246556.9662,5637864.9471,1256556.9662,5587864.9471,,
1376,1246556.9662,5587864.9471,1256556.9662,5537864.9471,,
1377,1246556.9662,5537864.9471,1256556.9662,5487864.9471,,
1378,1246556.9662,5487864.9471,1256556.9662,5437864.9471,,
1379,1246556.9662,5437864.9471,1256556.9662,5387864.9471,,
1380,1246556.9662,5387864.9471,1256556.9662,5337864.9471,,
1381,1246556.9662,5337864.9471,1256556.9662,5287864.9471,,
1382,1246556.9662,5287864.9471,1256556.9662,5237864.9471,,
1383,1246556.9662,5237864.9471,1256556.9662,5187864.9471,,
1384,1246556.9662,5187864.9471,1256556.9662,5137864.9471,,
1385,1246556.9662,5137864.9471,1256556.9662,5087864.9471,30314856.698,11120851.174
1386,1246556.9662,5087864.9471,1256556.9662,5037864.9471,625383208.751,563711236.883
1387,1246556.9662,5037864.9471,1256556.9662,4987864.9471,3096018091.528,2869220830.843
1388,1246556.9662,4987864.9471,1256556.9662,4937864.9471,346334982.59,282968832.999
1389,1246556.9662,4937864.9471,1256556.9662,4887864.9471,858847313.238,909959499.241
1390,1246556.9662,4887864.9471,1256556.9662,4837864.9471,3588815194.884,4415771577.056
1391,1246556.9662,4837864.9471,1256556.9662,4787864.9471,275086112.164,294329154.714
1392,1246556.9662,4787864.9471,1256556.9662,4737864.9471,,
1393,1246556.9662,4737864.9471,1256556.9662,4687864.9471,,
1394,1246556.9662,4687864.9471,1256556.9662,4637864.9471,,
1395,1256556.9662,6337864.9471,1266556.9662,6287864.9471,,
1396,1256556.9662,6287864.9471,1266556.9662,6237864.9471,,
1397,1256556.9662,6237864.9471,1266556.9662,6187864.9471,,
1398,1256556.9662,6187864.9471,1266556.9662,6137864.9471,,
1399,1256556.9662,6137864.9471,1266556.9662,6087864.9471,,
1400,1256556.9662,6087864.9471,1266556.9662,6037864.9471,,
1401,1256556.9662,6037864.9471,1266556.9662,5987864.9471,,
1402,1256556.9662,5987864.9471,1266556.9662,5937864.9471,,
1403,1256556.9662,5937864.9471,1266556.9662,5887864.9471,,
1404,1256556.9662,5887864.9471,1266556.9662,5837864.9471,,
1405,1256556.9662,5837864.9471,1266556.9662,5787864.9471,,
1406,1256556.9662,5787864.9471,1266556.9662,5737864.9471,,
1407,1256556.9662,5737864.9471,1266556.9662,5687864.9471,,
1408,1256556.9662,5687864.9471,1266556.9662,5637864.9471,,
1409,1256556.9662,5637864.9471,1266556.9662,5587864.9471,,
1410,1256556.9662,5587864.9471,1266556.9662,5537864.9471,,
1411,1256556.9662,5537864.9471,1266556.9662,5487864.9471,,
1412,1256556.9662,5487864.9471,1266556.9662,5437864.9471,,
1413,1256556.9662,5437864.9471,1266556.9662,5387864.9471,,
1414,1256556.9662,5387864.9471,1266556.9662,5337864.9471,,
1415,1256556.9662,5337864.9471,1266556.9662,5287864.9471,,
1416,1256556.9662,5287864.9471,1266556.9662,5237864.9471,,
1417,1256556.9662,5237864.9471,1266556.9662,5187864.9471,,
1418,1256556.9662,5187864.9471,1266556.9662,5137864.9471,,
1419,1256556.9662,5137864.9471,1266556.9662,5087864.9471,31945355.203,11718991.267
1420,1256556.9662,5087864.9471,1266556.9662,5037864.9471,683536199.511,606939630.842
1421,1256556.9662,5037864.9471,1266556.9662,4987864.9471,29286648877.025,18865350692.495
1422,1256556.9662,4987864.9471,1266556.9662,4937864.9471,1158185567.226,793137068.025
1423,1256556.9662,4937864.9471,1266556.9662,4887864.9471,824049914.847,799118791.04
1424,1256556.9662,4887864.9471,1266556.9662,4837864.9471,1728557972.218,2019669772.373
1425,1256556.9662,4837864.9471,1266556.9662,4787864.9471,130314618.481,135972548.662
1426,1256556.9662,4787864.9471,1266556.9662,4737864.9471,,
1427,1256556.9662,4737864.9471,1266556.9662,4687864.9471,,
1428,1256556.9662,4687864.9471,1266556.9662,4637864.9471,,
1429,1266556.9662,6337864.9471,1276556.9662,6287864.9471,,
1430,1266556.9662,6287864.9471,1276556.9662,6237864.9471,,
1431,1266556.9662,6237864.9471,1276556.9662,6187864.9471,,
1432,1266556.9662,6187864.9471,1276556.9662,6137864.9471,,
1433,1266556.9662,6137864.9471,1276556.9662,6087864.9471,,
1434,1266556.9662,6087864.9471,1276556.9662,6037864.9471,,
1435,1266556.9662,6037864.9471,1276556.9662,5987864.9471,,
1436,1266556.9662,5987864.9471,1276556.9662,5937864.9471,,
1437,1266556.9662,5937864.9471,1276556.9662,5887864.9471,,
1438,1266556.9662,5887864.9471,1276556.9662,5837864.9471,,
1439,1266556.9662,5837864.9471,1276556.9662,5787864.9471,,
1440,1266556.9662,5787864.9471,1276556.9662,5737864.9471,,
1441,1266556.9662,5737864.9471,1276556.9662,5687864.9471,,
1442,1266556.9662,5687864.9471,1276556.9662,5637864.9471,,
1443,1266556.9662,5637864.9471,1276556.9662,5587864.9471,,
1444,1266556.9662,5587864.9471,1276556.9662,5537864.9471,,
1445,1266556.9662,5537864.9471,1276556.9662,5487864.9471,,
1446,1266556.9662,5487864.9471,1276556.9662,5437864.9471,,
1447,1266556.9662,5437864.9471,1276556.9662,5387864.9471,,
1448,1266556.9662,5387864.9471,1276556.9662,5337864.9471,,
1449,1266556.9662,5337864.9471,1276556.9662,5287864.9471,,
1450,1266556.9662,5287864.9471,1276556.9662,5237864.9471,,
1451,1266556.9662,5237864.9471,1276556.9662,5187864.9471,,
1452,1266556.9662,5187864.9471,1276556.9662,5137864.9471,,
1453,1266556.9662,5137864.9471,1276556.9662,5087864.9471,76195477.618,36917392.497
1454,1266556.9662,5087864.9471,1276556.9662,5037864.9471,2374678163.811,751287291.219
1455,1266556.9662,5037864.9471,1276556.9662,4987864.9471,7645652122.853,6978942413.584
1456,1266556.9662,4987864.9471,1276556.9662,4937864.9471,810127412.343,630930469.387
1457,1266556.9662,4937864.9471,1276556.9662,4887864.9471,847373682.841,814055975.062
1458,1266556.9662,4887864.9471,1276556.9662,4837864.9471,1869672579.846,2182671422.82
1459,1266556.9662,4837864.9471,1276556.9662,4787864.9471,84425149.386,87389553.941
1460,1266556.9662,4787864.9471,1276556.9662,4737864.9471,,
1461,1266556.9662,4737864.9471,1276556.9662,4687864.9471,,
1462,1266556.9662,4687864.9471,1276556.9662,4637864.9471,,
1463,1276556.9662,6337864.9471,1286556.9662,6287864.9471,,
1464,1276556.9662,6287864.9471,1286556.9662,6237864.9471,,
1465,1276556.9662,6237864.9471,1286556.9662,6187864.9471,,
1466,1276556.9662,6187864.9471,1286556.9662,6137864.9471,,
1467,1276556.9662,6137864.9471,1286556.9662,6087864.9471,,
1468,1276556.9662,6087864.9471,1286556.9662,6037864.9471,,
1469,1276556.9662,6037864.9471,1286556.9662,5987864.9471,,
1470,1276556.9662,5987864.9471,1286556.9662,5937864.9471,,
1471,1276556.9662,5937864.9471,1286556.9662,5887864.9471,,
1472,1276556.9662,5887864.9471,1286556.9662,5837864.9471,,
1473,1276556.9662,5837864.9471,1286556.9662,5787864.9471,,
1474,1276556.9662,5787864.9471,1286556.9662,5737864.9471,,
1475,1276556.9662,5737864.9471,1286556.9662,5687864.9471,,
1476,1276556.9662,5687864.9471,1286556.9662,5637864.9471,,
1477,1276556.9662,5637864.9471,1286556.9662,5587864.9471,,
1478,1276556.9662,5587864.9471,1286556.9662,5537864.9471,,
1479,1276556.9662,5537864.9471,1286556.9662,5487864.9471,,
1480,1276556.9662,5487864.9471,1286556.9662,5437864.9471,,
1481,1276556.9662,5437864.9471,1286556.9662,5387864.9471,,
1482,1276556.9662,5387864.9471,1286556.9662,5337864.9471,,
1483,1276556.9662,5337864.9471,1286556.9662,5287864.9471,,
1484,1276556.9662,5287864.9471,1286556.9662,5237864.9471,,
1485,1276556.9662,5237864.9471,1286556.9662,5187864.9471,,
1486,1276556.9662,5187864.9471,1286556.9662,5137864.9471,1467685.112,538412.827
1487,1276556.9662,5137864.9471,1286556.9662,5087864.9471,151332664.137,81733103.568
1488,1276556.9662,5087864.9471,1286556.9662,5037864.9471,2318609928.51,639477162.622
1489,1276556.9662,5037864.9471,1286556.9662,4987864.9471,2908006263.76,1226558521.57
1490,1276556.9662,4987864.9471,1286556.9662,4937864.9471,1046588116.996,844476452.232
1491,1276556.9662,4937864.9471,1286556.9662,4887864.9471,1418925763.029,1705817617.466
1492,1276556.9662,4887864.9471,1286556.9662,4837864.9471,6853729653.552,8191121288.321
1493,1276556.9662,4837864.9471,1286556.9662,4787864.9471,139310754.593,123570906.587
1494,1276556.9662,4787864.9471,1286556.9662,4737864.9471,,
1495,1276556.9662,4737864.9471,1286556.9662,4687864.9471,,
1496,1276556.9662,4687864.9471,1286556.9662,4637864.9471,,
1497,1286556.9662,6337864.9471,1296556.9662,6287864.9471,,
1498,1286556.9662,6287864.9471,1296556.9662,6237864.9471,,
1499,1286556.9662,6237864.9471,1296556.9662,6187864.9471,,
1500,1286556.9662,6187864.9471,1296556.9662,6137864.9471,,
1501,1286556.9662,6137864.9471,1296556.9662,6087864.9471,,
1502,1286556.9662,6087864.9471,1296556.9662,6037864.9471,,
1503,1286556.9662,6037864.9471,1296556.9662,5987864.9471,,
1504,1286556.9662,5987864.9471,1296556.9662,5937864.9471,,
1505,1286556.9662,5937864.9471,1296556.9662,5887864.9471,,
1506,1286556.9662,5887864.9471,1296556.9662,5837864.9471,,
1507,1286556.9662,5837864.9471,1296556.9662,5787864.9471,,
1508,1286556.9662,5787864.9471,1296556.9662,5737864.9471,,
1509,1286556.9662,5737864.9471,1296556.9662,5687864.9471,,
1510,1286556.9662,5687864.9471,1296556.9662,5637864.9471,,
1511,1286556.9662,5637864.9471,1296556.9662,5587864.9471,,
1512,1286556.9662,5587864.9471,1296556.9662,5537864.9471,,
1513,1286556.9662,5537864.9471,1296556.9662,5487864.9471,,
1514,1286556.9662,5487864.9471,1296556.9662,5437864.9471,,
1515,1286556.9662,5437864.9471,1296556.9662,5387864.9471,,
1516,1286556.9662,5387864.9471,1296556.9662,5337864.9471,,
1517,1286556.9662,5337864.9471,1296556.9662,5287864.9471,,
1518,1286556.9662,5287864.9471,1296556.9662,5237864.9471,,
1519,1286556.9662,5237864.9471,1296556.9662,5187864.9471,,
1520,1286556.9662,5187864.9471,1296556.9662,5137864.9471,10478721.014,3844065.57
1521,1286556.9662,5137864.9471,1296556.9662,5087864.9471,178632714.615,98323056.19
1522,1286556.9662,5087864.9471,1296556.9662,5037864.9471,23860789423.238,11325753030.99
