id,left,top,right,bottom,NYECount,Dec1Count
6947,1656556.9662,5117864.9471,1666556.9662,5097864.9471,,
6948,1656556.9662,5097864.9471,1666556.9662,5077864.9471,,
6949,1656556.9662,5077864.9471,1666556.9662,5057864.9471,,
6950,1656556.9662,5057864.9471,1666556.9662,5037864.9471,,
6951,1656556.9662,5037864.9471,1666556.9662,5017864.9471,,
6952,1656556.9662,5017864.9471,1666556.9662,4997864.9471,,
6953,1656556.9662,4997864.9471,1666556.9662,4977864.9471,,
6954,1656556.9662,4977864.9471,1666556.9662,4957864.9471,,
6955,1656556.9662,4957864.9471,1666556.9662,4937864.9471,,
6956,1656556.9662,4937864.9471,1666556.9662,4917864.9471,,
6957,1656556.9662,4917864.9471,1666556.9662,4897864.9471,,
6958,1656556.9662,4897864.9471,1666556.9662,4877864.9471,,
6959,1656556.9662,4877864.9471,1666556.9662,4857864.9471,,
6960,1656556.9662,4857864.9471,1666556.9662,4837864.9471,,
6961,1656556.9662,4837864.9471,1666556.9662,4817864.9471,,
6962,1656556.9662,4817864.9471,1666556.9662,4797864.9471,,
6963,1656556.9662,4797864.9471,1666556.9662,4777864.9471,,
6964,1656556.9662,4777864.9471,1666556.9662,4757864.9471,,
6965,1656556.9662,4757864.9471,1666556.9662,4737864.9471,,
6966,1656556.9662,4737864.9471,1666556.9662,4717864.9471,,
6967,1656556.9662,4717864.9471,1666556.9662,4697864.9471,,
6968,1656556.9662,4697864.9471,1666556.9662,4677864.9471,,
6969,1656556.9662,4677864.9471,1666556.9662,4657864.9471,,
6970,1656556.9662,4657864.9471,1666556.9662,4637864.9471,,
6971,1666556.9662,6337864.9471,1676556.9662,6317864.9471,,
6972,1666556.9662,6317864.9471,1676556.9662,6297864.9471,,
6973,1666556.9662,6297864.9471,1676556.9662,6277864.9471,,
6974,1666556.9662,6277864.9471,1676556.9662,6257864.9471,,
6975,1666556.9662,6257864.9471,1676556.9662,6237864.9471,,
6976,1666556.9662,6237864.9471,1676556.9662,6217864.9471,,
6977,1666556.9662,6217864.9471,1676556.9662,6197864.9471,,
6978,1666556.9662,6197864.9471,1676556.9662,6177864.9471,,
6979,1666556.9662,6177864.9471,1676556.9662,6157864.9471,,
6980,1666556.9662,6157864.9471,1676556.9662,6137864.9471,,
6981,1666556.9662,6137864.9471,1676556.9662,6117864.9471,582677064.609,209875935.502
6982,1666556.9662,6117864.9471,1676556.9662,6097864.9471,1059072396.873,1134123796.801
6983,1666556.9662,6097864.9471,1676556.9662,6077864.9471,3645681339.916,5476247285.397
6984,1666556.9662,6077864.9471,1676556.9662,6057864.9471,367775414.855,509151307.771
6985,1666556.9662,6057864.9471,1676556.9662,6037864.9471,473669492.055,590084029.605
6986,1666556.9662,6037864.9471,1676556.9662,6017864.9471,923281224.152,1131024022
6987,1666556.9662,6017864.9471,1676556.9662,5997864.9471,112905083.885,113451702.822
6988,1666556.9662,5997864.9471,1676556.9662,5977864.9471,,
6989,1666556.9662,5977864.9471,1676556.9662,5957864.9471,,
6990,1666556.9662,5957864.9471,1676556.9662,5937864.9471,,
6991,1666556.9662,5937864.9471,1676556.9662,5917864.9471,,
6992,1666556.9662,5917864.9471,1676556.9662,5897864.9471,,
6993,1666556.9662,5897864.9471,1676556.9662,5877864.9471,,
6994,1666556.9662,5877864.9471,1676556.9662,5857864.9471,,
6995,1666556.9662,5857864.9471,1676556.9662,5837864.9471,,
6996,1666556.9662,5837864.9471,1676556.9662,5817864.9471,,
6997,1666556.9662,5817864.9471,1676556.9662,5797864.9471,,
6998,1666556.9662,5797864.9471,1676556.9662,5777864.9471,,
6999,1666556.9662,5777864.9471,1676556.9662,5757864.9471,,
7000,1666556.9662,5757864.9471,1676556.9662,5737864.9471,,
7001,1666556.9662,5737864.9471,1676556.9662,5717864.9471,,
7002,1666556.9662,5717864.9471,1676556.9662,5697864.9471,,
7003,1666556.9662,5697864.9471,1676556.9662,5677864.9471,,
7004,1666556.9662,5677864.9471,1676556.9662,5657864.9471,561429713.207,545628468.547
7005,1666556.9662,5657864.9471,1676556.9662,5637864.9471,1106185973.749,1104812633.945
7006,1666556.9662,5637864.9471,1676556.9662,5617864.9471,1633868085.334,1111218860.304
7007,1666556.9662,5617864.9471,1676556.9662,5597864.9471,,
7008,1666556.9662,5597864.9471,1676556.9662,5577864.9471,,
7009,1666556.9662,5577864.9471,1676556.9662,5557864.9471,,
7010,1666556.9662,5557864.9471,1676556.9662,5537864.9471,,
7011,1666556.9662,5537864.9471,1676556.9662,5517864.9471,,
7012,1666556.9662,5517864.9471,1676556.9662,5497864.9471,,
7013,1666556.9662,5497864.9471,1676556.9662,5477864.9471,98015665.284,69088121.068
7014,1666556.9662,5477864.9471,1676556.9662,5457864.9471,139313234.453,98197462.419
7015,1666556.9662,5457864.9471,1676556.9662,5437864.9471,269521835.215,161845233.874
7016,1666556.9662,5437864.9471,1676556.9662,5417864.9471,1043054037.798,538351480.317
7017,1666556.9662,5417864.9471,1676556.9662,5397864.9471,4637551191.927,6257104280.056
7018,1666556.9662,5397864.9471,1676556.9662,5377864.9471,118122020.543,142194246.11
7019,1666556.9662,5377864.9471,1676556.9662,5357864.9471,136678061.552,153586109.689
7020,1666556.9662,5357864.9471,1676556.9662,5337864.9471,603267332.06,418998701.29
7021,1666556.9662,5337864.9471,1676556.9662,5317864.9471,361263498.476,250375131.88
7022,1666556.9662,5317864.9471,1676556.9662,5297864.9471,,
7023,1666556.9662,5297864.9471,1676556.9662,5277864.9471,,
7024,1666556.9662,5277864.9471,1676556.9662,5257864.9471,,
7025,1666556.9662,5257864.9471,1676556.9662,5237864.9471,,
7026,1666556.9662,5237864.9471,1676556.9662,5217864.9471,,
7027,1666556.9662,5217864.9471,1676556.9662,5197864.9471,,
7028,1666556.9662,5197864.9471,1676556.9662,5177864.9471,,
7029,1666556.9662,5177864.9471,1676556.9662,5157864.9471,,
7030,1666556.9662,5157864.9471,1676556.9662,5137864.9471,,
7031,1666556.9662,5137864.9471,1676556.9662,5117864.9471,,
7032,1666556.9662,5117864.9471,1676556.9662,5097864.9471,,
7033,1666556.9662,5097864.9471,1676556.9662,5077864.9471,,
7034,1666556.9662,5077864.9471,1676556.9662,5057864.9471,,
7035,1666556.9662,5057864.9471,1676556.9662,5037864.9471,,
7036,1666556.9662,5037864.9471,1676556.9662,5017864.9471,,
7037,1666556.9662,5017864.9471,1676556.9662,4997864.9471,,
7038,1666556.9662,4997864.9471,1676556.9662,4977864.9471,,
7039,1666556.9662,4977864.9471,1676556.9662,4957864.9471,,
7040,1666556.9662,4957864.9471,1676556.9662,4937864.9471,,
7041,1666556.9662,4937864.9471,1676556.9662,4917864.9471,,
7042,1666556.9662,4917864.9471,1676556.9662,4897864.9471,,
7043,1666556.9662,4897864.9471,1676556.9662,4877864.9471,,
7044,1666556.9662,4877864.9471,1676556.9662,4857864.9471,,
7045,1666556.9662,4857864.9471,1676556.9662,4837864.9471,,
7046,1666556.9662,4837864.9471,1676556.9662,4817864.9471,,
7047,1666556.9662,4817864.9471,1676556.9662,4797864.9471,,
7048,1666556.9662,4797864.9471,1676556.9662,4777864.9471,,
7049,1666556.9662,4777864.9471,1676556.9662,4757864.9471,,
7050,1666556.9662,4757864.9471,1676556.9662,4737864.9471,,
7051,1666556.9662,4737864.9471,1676556.9662,4717864.9471,,
7052,1666556.9662,4717864.9471,1676556.9662,4697864.9471,,
7053,1666556.9662,4697864.9471,1676556.9662,4677864.9471,,
7054,1666556.9662,4677864.9471,1676556.9662,4657864.9471,,
7055,1666556.9662,4657864.9471,1676556.9662,4637864.9471,,
7056,1676556.9662,6337864.9471,1686556.9662,6317864.9471,,
7057,1676556.9662,6317864.9471,1686556.9662,6297864.9471,,
7058,1676556.9662,6297864.9471,1686556.9662,6277864.9471,,
7059,1676556.9662,6277864.9471,1686556.9662,6257864.9471,,
7060,1676556.9662,6257864.9471,1686556.9662,6237864.9471,,
7061,1676556.9662,6237864.9471,1686556.9662,6217864.9471,,
7062,1676556.9662,6217864.9471,1686556.9662,6197864.9471,,
7063,1676556.9662,6197864.9471,1686556.9662,6177864.9471,,
7064,1676556.9662,6177864.9471,1686556.9662,6157864.9471,,
7065,1676556.9662,6157864.9471,1686556.9662,6137864.9471,,
7066,1676556.9662,6137864.9471,1686556.9662,6117864.9471,511519902.925,167406513.685
7067,1676556.9662,6117864.9471,1686556.9662,6097864.9471,6844410958.488,8878635052.433
7068,1676556.9662,6097864.9471,1686556.9662,6077864.9471,3035892209.734,3858799952.312
7069,1676556.9662,6077864.9471,1686556.9662,6057864.9471,678865810.961,980875869.826
7070,1676556.9662,6057864.9471,1686556.9662,6037864.9471,443676534.293,657936610.736
7071,1676556.9662,6037864.9471,1686556.9662,6017864.9471,3157383164.364,4937450190.953
7072,1676556.9662,6017864.9471,1686556.9662,5997864.9471,503886958.518,545270574.327
7073,1676556.9662,5997864.9471,1686556.9662,5977864.9471,28249564.244,28386331.75
7074,1676556.9662,5977864.9471,1686556.9662,5957864.9471,,
7075,1676556.9662,5957864.9471,1686556.9662,5937864.9471,,
7076,1676556.9662,5937864.9471,1686556.9662,5917864.9471,,
7077,1676556.9662,5917864.9471,1686556.9662,5897864.9471,,
7078,1676556.9662,5897864.9471,1686556.9662,5877864.9471,,
7079,1676556.9662,5877864.9471,1686556.9662,5857864.9471,,
7080,1676556.9662,5857864.9471,1686556.9662,5837864.9471,,
7081,1676556.9662,5837864.9471,1686556.9662,5817864.9471,,
7082,1676556.9662,5817864.9471,1686556.9662,5797864.9471,,
7083,1676556.9662,5797864.9471,1686556.9662,5777864.9471,,
7084,1676556.9662,5777864.9471,1686556.9662,5757864.9471,,
7085,1676556.9662,5757864.9471,1686556.9662,5737864.9471,,
7086,1676556.9662,5737864.9471,1686556.9662,5717864.9471,,
7087,1676556.9662,5717864.9471,1686556.9662,5697864.9471,,
7088,1676556.9662,5697864.9471,1686556.9662,5677864.9471,,
7089,1676556.9662,5677864.9471,1686556.9662,5657864.9471,3640452728.182,3167905796.398
7090,1676556.9662,5657864.9471,1686556.9662,5637864.9471,1455859582.036,1420478282.172
7091,1676556.9662,5637864.9471,1686556.9662,5617864.9471,924343933.909,867845303.299
7092,1676556.9662,5617864.9471,1686556.9662,5597864.9471,,
7093,1676556.9662,5597864.9471,1686556.9662,5577864.9471,,
7094,1676556.9662,5577864.9471,1686556.9662,5557864.9471,,
7095,1676556.9662,5557864.9471,1686556.9662,5537864.9471,,
